Number of Variables;8;
Variables:;
0;L@0;packed;
1;L@1;null;
2;L@2;result;
3;L@3;i;
4;L@4;j;
5;L@5;l;
6;L@6;count;
7;L@7;value;

Number of Block duas;19;
Line Duas for method; zzUnpackAttribute;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;244;;248;0;packed;
2;244;;249;0;packed;
3;244;;250;2;result;
4;244;247;248;3;i;
5;244;247;252;3;i;
6;244;;248;3;i;
7;245;;252;4;j;
8;245;;250;4;j;
9;246;247;248;5;l;
10;246;247;252;5;l;
11;248;;250;6;count;
12;249;247;248;3;i;
13;249;247;252;3;i;
14;249;;248;3;i;
15;249;;250;7;value;
16;250;;250;4;j;
17;250;;252;4;j;
18;250;250;251;6;count;
19;250;250;250;6;count;
20;250;;250;6;count;

Block Duas for method; zzUnpackAttribute;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;0;packed;
;244;;248;0;packed;
;244;;249;0;packed;
2;0;;4;2;result;
;244;;250;2;result;
3;0;1;3;3;i;
;244;247;248;3;i;
4;0;1;2;3;i;
;244;247;252;3;i;
5;0;;3;3;i;
;244;;248;3;i;
6;0;;2;4;j;
;245;;252;4;j;
7;0;;4;4;j;
;245;;250;4;j;
8;0;1;3;5;l;
;246;247;248;5;l;
9;0;1;2;5;l;
;246;247;252;5;l;
10;3;;4;6;count;
;248;;250;6;count;
11;3;1;3;3;i;
;249;247;248;3;i;
12;3;1;2;3;i;
;249;247;252;3;i;
13;3;;3;3;i;
;249;;248;3;i;
14;3;;4;7;value;
;249;;250;7;value;
15;4;;4;4;j;
;250;;250;4;j;
16;4;;2;4;j;
;250;;252;4;j;
17;4;4;5;6;count;
;250;250;251;6;count;
18;4;4;4;6;count;
;250;250;250;6;count;
19;4;;4;6;count;
;250;;250;6;count;
